order_id,order_number,created_at,customer_id,customer_email,financial_status,fulfillment_status,currency,subtotal,discount_code,discount_amount,shipping,taxes,total,payment_method,billing_city,billing_province,billing_country,source,note
NB-5808,5808,2026-02-20 22:41:49,CUST-1044,kavya.agarwal@yahoo.com,paid,fulfilled,USD,300.5,,0.0,0,29.49,329.99,Google Pay,Edinburgh,Scotland,GB,Instagram Ads,
NB-5787,5787,2026-02-21 07:07:15,CUST-1088,anna_king@icloud.com,paid,fulfilled,USD,241.11,,0.0,0,16.72,257.83,Apple Pay,Sydney,New South Wales,AU,Referral,
NB-5776,5776,2026-02-21 10:23:46,CUST-1124,divya.green@yahoo.com,paid,fulfilled,USD,447.88,,0.0,0,40.45,488.33,Credit Card,Manchester,England,GB,TikTok Ads,
NB-5654,5654,2026-02-21 10:56:24,CUST-1027,pooja.thompson@hotmail.com,paid,fulfilled,USD,617.9,LOYALTY5,30.89,0,43.29,630.3,Shop Pay,New York,New York,US,TikTok Ads,
NB-5837,5837,2026-02-21 12:02:18,CUST-1180,elizabeth.pillai@outlook.com,paid,shipped,USD,386.24,,0.0,0,27.57,413.81,Apple Pay,Amsterdam,North Holland,NL,Referral,
NB-5670,5670,2026-02-21 14:45:09,CUST-1115,cameron.ghosh@hotmail.com,paid,fulfilled,USD,92.68,,0.0,0,7.36,100.04,Apple Pay,Dubai,Dubai,AE,Instagram Ads,
NB-5789,5789,2026-02-21 19:49:39,CUST-1120,graceverma@outlook.com,paid,fulfilled,USD,302.5,LOYALTY5,15.12,0,18.43,305.81,Google Pay,New York,New York,US,Referral,
NB-5657,5657,2026-02-21 20:42:05,CUST-1080,marco.kumar@outlook.com,paid,fulfilled,USD,119.24,,0.0,0,10.47,129.71,Apple Pay,Minneapolis,Minnesota,US,Instagram Ads,
NB-5681,5681,2026-02-21 21:30:35,CUST-1175,marcoverma@yahoo.com,paid,fulfilled,USD,236.91,,0.0,0,15.14,252.05,Credit Card,Washington,District of Columbia,US,Direct,
NB-5755,5755,2026-02-21 22:18:13,CUST-1017,morgan_yamamoto@gmail.com,paid,fulfilled,USD,155.94,,0.0,0,12.16,168.1,Google Pay,Houston,Texas,US,TikTok Ads,
NB-5731,5731,2026-02-22 06:09:34,CUST-1023,megan.pandey@icloud.com,paid,fulfilled,USD,221.57,,0.0,0,19.31,240.88,Apple Pay,Boston,Massachusetts,US,Referral,
NB-5685,5685,2026-02-22 07:18:23,CUST-1145,morgan_lee@gmail.com,paid,fulfilled,USD,84.96,NEWBREW20,16.99,0,4.47,72.44,PayPal,Hyderabad,Telangana,IN,Organic Search,
NB-5900,5900,2026-02-22 08:13:57,CUST-1093,carlos_miller@protonmail.com,paid,fulfilled,USD,182.91,NEWBREW20,36.58,0,13.25,159.58,Credit Card,Dallas,Texas,US,Facebook Ads,
NB-5779,5779,2026-02-22 09:05:06,CUST-1065,katjawilson@icloud.com,paid,fulfilled,USD,192.75,,0.0,0,19.27,212.02,Google Pay,Dallas,Texas,US,Referral,
NB-5722,5722,2026-02-22 10:41:50,CUST-1172,tanvi.pillai@yahoo.com,paid,fulfilled,USD,315.92,,0.0,0,24.21,340.13,Credit Card,Charlotte,North Carolina,US,Direct,
NB-5653,5653,2026-02-22 11:57:56,CUST-1028,samantha_sharma@outlook.com,paid,fulfilled,USD,256.01,,0.0,0,25.36,281.37,Shop Pay,Berlin,Berlin,DE,Instagram Ads,
NB-5727,5727,2026-02-22 13:29:58,CUST-1142,jake_harris@yahoo.com,paid,fulfilled,USD,538.89,LOYALTY5,26.94,0,41.37,553.32,Google Pay,Gurgaon,Haryana,IN,Organic Search,
NB-5740,5740,2026-02-22 14:34:52,CUST-1021,oliver.white@gmail.com,paid,fulfilled,USD,321.69,WELCOME10,32.17,0,23.87,313.39,Credit Card,Boston,Massachusetts,US,Referral,
NB-5850,5850,2026-02-22 15:41:53,CUST-1011,lucas_sethi@hotmail.com,paid,fulfilled,USD,190.6,,0.0,0,12.21,202.81,Shop Pay,Amsterdam,North Holland,NL,Google Ads,
NB-5823,5823,2026-02-22 16:04:13,CUST-1033,lakshmi_martin@yahoo.com,paid,shipped,USD,39.34,,0.0,0,2.84,42.18,PayPal,Chennai,Tamil Nadu,IN,Google Ads,
NB-5703,5703,2026-02-22 16:19:53,CUST-1188,tushar.thakur@icloud.com,paid,fulfilled,USD,189.92,LOYALTY5,9.5,0,11.82,192.24,Credit Card,Birmingham,England,GB,Organic Search,
NB-5659,5659,2026-02-22 16:55:32,CUST-1023,megan.pandey@icloud.com,paid,delivered,USD,250.89,LOYALTY5,12.54,0,14.97,253.32,Apple Pay,Boston,Massachusetts,US,Referral,
NB-5706,5706,2026-02-22 17:15:25,CUST-1187,aman_berg@outlook.com,paid,fulfilled,USD,146.93,,0.0,0,9.21,156.14,Shop Pay,Birmingham,England,GB,Direct,
NB-5827,5827,2026-02-22 17:30:29,CUST-1052,oliviayoung@icloud.com,paid,fulfilled,USD,43.49,LOYALTY5,2.17,0,3.32,44.64,Credit Card,Gurgaon,Haryana,IN,Google Ads,
NB-5773,5773,2026-02-22 18:46:02,CUST-1050,jake_walker@hotmail.com,paid,fulfilled,USD,137.92,NEWBREW20,27.58,0,7.44,117.78,Credit Card,Kolkata,West Bengal,IN,Organic Search,
NB-5890,5890,2026-02-22 19:11:23,CUST-1109,shreya.king@icloud.com,paid,shipped,USD,127.95,,0.0,0,10.0,137.95,PayPal,Singapore,Singapore,SG,Email Campaign,
NB-5805,5805,2026-02-22 20:14:48,CUST-1145,morgan_lee@gmail.com,paid,fulfilled,USD,205.94,,0.0,0,17.07,223.01,Shop Pay,Hyderabad,Telangana,IN,Organic Search,
NB-5888,5888,2026-02-22 23:20:06,CUST-1001,tanya.davis@protonmail.com,paid,delivered,USD,463.93,,0.0,0,34.85,498.78,PayPal,Brooklyn,New York,US,Organic Search,
NB-5797,5797,2026-02-23 06:03:04,CUST-1099,stefan_johnson@outlook.com,paid,fulfilled,USD,85.24,,0.0,0,5.3,90.54,Google Pay,Philadelphia,Pennsylvania,US,Google Ads,
NB-5784,5784,2026-02-23 06:49:50,CUST-1012,sunitaallen@hotmail.com,paid,fulfilled,USD,34.27,,0.0,0,3.08,37.35,Google Pay,Sacramento,California,US,Google Ads,
NB-5809,5809,2026-02-23 07:38:44,CUST-1011,lucas_sethi@hotmail.com,paid,delivered,USD,231.39,,0.0,0,21.71,253.1,PayPal,Amsterdam,North Holland,NL,Google Ads,
NB-5847,5847,2026-02-23 08:22:37,CUST-1129,alex_anderson@protonmail.com,paid,fulfilled,USD,39.93,COFFEE15,5.99,0,2.08,36.02,PayPal,Denver,Colorado,US,Referral,
NB-5675,5675,2026-02-23 12:28:10,CUST-1161,vishal.chen@hotmail.com,paid,shipped,USD,114.96,,0.0,0,9.86,124.82,Credit Card,Portland,Oregon,US,Referral,
NB-5680,5680,2026-02-23 12:56:37,CUST-1090,sandeepwright@icloud.com,paid,fulfilled,USD,147.73,WELCOME10,14.77,0,11.81,144.77,Shop Pay,Los Angeles,California,US,Instagram Ads,
NB-5676,5676,2026-02-23 13:30:02,CUST-1186,ashleykulkarni@icloud.com,paid,fulfilled,USD,70.77,,0.0,0,5.66,76.43,Credit Card,Bristol,England,GB,Referral,
NB-5873,5873,2026-02-23 14:34:51,CUST-1148,ritu.sharma@yahoo.com,paid,fulfilled,USD,72.96,NEWBREW20,14.59,0,3.8,62.17,Credit Card,Noida,Uttar Pradesh,IN,Organic Search,
NB-5763,5763,2026-02-23 19:09:44,CUST-1090,sandeepwright@icloud.com,paid,shipped,USD,148.62,,0.0,0,11.14,159.76,Credit Card,Los Angeles,California,US,Instagram Ads,
NB-5895,5895,2026-02-23 21:11:32,CUST-1082,ellamiller@yahoo.com,paid,fulfilled,USD,90.87,,0.0,0,5.47,96.34,PayPal,Detroit,Michigan,US,Google Ads,
NB-5781,5781,2026-02-23 22:59:00,CUST-1037,aditirobinson@yahoo.com,paid,fulfilled,USD,94.95,LOYALTY5,4.75,0,5.84,96.04,Shop Pay,Hyderabad,Telangana,IN,Email Campaign,
NB-5879,5879,2026-02-24 06:02:54,CUST-1067,samantha_martinez@outlook.com,paid,shipped,USD,273.42,WELCOME10,27.34,0,15.29,261.37,Credit Card,Calgary,Alberta,CA,Organic Search,
NB-5880,5880,2026-02-24 08:30:38,CUST-1157,harishyoung@hotmail.com,paid,shipped,USD,53.97,COFFEE15,8.1,0,4.51,50.38,Apple Pay,Dallas,Texas,US,TikTok Ads,
NB-5752,5752,2026-02-24 09:45:26,CUST-1178,thomas.smith@outlook.com,paid,delivered,USD,46.97,LOYALTY5,2.35,0,4.13,48.75,Credit Card,Miami,Florida,US,Organic Search,
NB-5840,5840,2026-02-24 10:01:09,CUST-1021,oliver.white@gmail.com,paid,fulfilled,USD,291.45,WELCOME10,29.14,0,18.13,280.44,Google Pay,Boston,Massachusetts,US,Referral,
NB-5860,5860,2026-02-24 10:16:25,CUST-1012,sunitaallen@hotmail.com,paid,fulfilled,USD,129.71,,0.0,0,9.34,139.05,Shop Pay,Sacramento,California,US,Google Ads,
NB-5700,5700,2026-02-24 10:55:48,CUST-1037,aditirobinson@yahoo.com,paid,fulfilled,USD,39.99,WELCOME10,4.0,8.99,2.68,47.66,Google Pay,Hyderabad,Telangana,IN,Email Campaign,
NB-5702,5702,2026-02-24 11:15:38,CUST-1150,urmi.phillips@gmail.com,paid,fulfilled,USD,106.28,,0.0,0,7.95,114.23,Credit Card,Philadelphia,Pennsylvania,US,Referral,
NB-5751,5751,2026-02-24 12:31:35,CUST-1153,priya_bhat@yahoo.com,paid,fulfilled,USD,387.18,WELCOME10,38.72,0,33.6,382.06,Credit Card,Birmingham,England,GB,Instagram Ads,
NB-5874,5874,2026-02-24 17:28:59,CUST-1173,vidyatanaka@yahoo.com,paid,fulfilled,USD,171.95,NEWBREW20,34.39,0,9.64,147.2,Credit Card,Bangalore,Karnataka,IN,Organic Search,
NB-5692,5692,2026-02-24 18:48:34,CUST-1140,stefansaxena@hotmail.com,paid,fulfilled,USD,270.9,,0.0,0,21.18,292.08,Credit Card,Minneapolis,Minnesota,US,Organic Search,
NB-5826,5826,2026-02-24 22:15:26,CUST-1003,henrywright@outlook.com,paid,fulfilled,USD,73.96,WELCOME10,7.4,0,5.37,71.93,Apple Pay,London,England,GB,Email Campaign,
NB-5688,5688,2026-02-24 22:34:02,CUST-1124,divya.green@yahoo.com,paid,fulfilled,USD,136.95,,0.0,0,11.22,148.17,PayPal,Manchester,England,GB,TikTok Ads,
NB-5834,5834,2026-02-25 08:52:36,CUST-1070,hailey_harris@yahoo.com,paid,fulfilled,USD,242.92,LOYALTY5,12.15,0,20.76,251.53,Credit Card,Kochi,Kerala,IN,Email Campaign,
NB-5832,5832,2026-02-25 09:13:31,CUST-1154,nikhil_wilson@icloud.com,paid,fulfilled,USD,108.74,,0.0,0,8.91,117.65,Credit Card,Kolkata,West Bengal,IN,Referral,
NB-5723,5723,2026-02-25 09:18:23,CUST-1042,cameron.anderson@yahoo.com,paid,fulfilled,USD,50.97,WELCOME10,5.1,0,2.9,48.77,Credit Card,Dubai,Dubai,AE,TikTok Ads,
NB-5737,5737,2026-02-25 11:26:02,CUST-1082,ellamiller@yahoo.com,paid,delivered,USD,80.24,LOYALTY5,4.01,0,6.44,82.67,Credit Card,Detroit,Michigan,US,Google Ads,
NB-5739,5739,2026-02-25 14:25:16,CUST-1193,aisha_menon@outlook.com,paid,fulfilled,USD,54.88,COFFEE15,8.23,0,3.24,49.89,PayPal,Tokyo,Tokyo,JP,Instagram Ads,
NB-5669,5669,2026-02-25 16:32:56,CUST-1139,riley.taylor@yahoo.com,paid,fulfilled,USD,10.92,COFFEE15,1.64,5.99,0.78,16.05,Credit Card,Phoenix,Arizona,US,Referral,
NB-5786,5786,2026-02-25 17:03:52,CUST-1076,jordan_garcia@yahoo.com,paid,shipped,USD,254.45,,0.0,0,21.59,276.04,Google Pay,Toronto,Ontario,CA,Instagram Ads,
NB-5796,5796,2026-02-25 18:04:03,CUST-1116,jake_patel@outlook.com,paid,fulfilled,USD,179.98,,0.0,0,11.38,191.36,Google Pay,Bangalore,Karnataka,IN,Organic Search,
NB-5883,5883,2026-02-25 23:59:13,CUST-1151,fatima_campbell@hotmail.com,paid,fulfilled,USD,14.08,,0.0,0,1.35,15.43,Credit Card,Philadelphia,Pennsylvania,US,Google Ads,
NB-5793,5793,2026-02-26 09:09:57,CUST-1103,divya.green@protonmail.com,paid,fulfilled,USD,34.97,,0.0,0,3.19,38.16,PayPal,Calgary,Alberta,CA,Facebook Ads,
NB-5785,5785,2026-02-26 12:55:03,CUST-1006,ravi_adams@protonmail.com,paid,fulfilled,USD,63.45,,0.0,0,4.06,67.51,Google Pay,Delhi,Delhi,IN,Referral,
NB-5830,5830,2026-02-26 14:26:07,CUST-1163,averyphillips@hotmail.com,paid,fulfilled,USD,36.98,,0.0,5.99,2.71,45.68,PayPal,Atlanta,Georgia,US,Facebook Ads,
NB-5815,5815,2026-02-26 16:25:10,CUST-1167,nupur_khanna@gmail.com,paid,delivered,USD,90.97,,0.0,0,6.87,97.84,Credit Card,Atlanta,Georgia,US,Email Campaign,
NB-5765,5765,2026-02-26 16:56:28,CUST-1156,jyoti_kumar@yahoo.com,paid,delivered,USD,29.04,,0.0,5.99,2.24,37.27,Google Pay,Bristol,England,GB,Google Ads,
NB-5774,5774,2026-02-26 18:16:53,CUST-1014,garimapatel@protonmail.com,paid,fulfilled,USD,133.92,,0.0,0,10.8,144.72,Apple Pay,Atlanta,Georgia,US,Email Campaign,
NB-5898,5898,2026-02-26 20:03:52,CUST-1067,samantha_martinez@outlook.com,paid,delivered,USD,80.95,,0.0,0,7.7,88.65,Google Pay,Calgary,Alberta,CA,Organic Search,
NB-5842,5842,2026-02-26 20:23:27,CUST-1120,graceverma@outlook.com,paid,fulfilled,USD,196.85,,0.0,0,15.45,212.3,Credit Card,New York,New York,US,Referral,
NB-5761,5761,2026-02-26 21:52:13,CUST-1002,jordan.allen@gmail.com,paid,fulfilled,USD,125.86,LOYALTY5,6.29,0,7.28,126.85,Credit Card,Brooklyn,New York,US,Google Ads,
NB-5783,5783,2026-02-26 22:09:04,CUST-1046,ishita_davis@yahoo.com,paid,shipped,USD,55.47,,0.0,0,3.62,59.09,PayPal,Chennai,Tamil Nadu,IN,Organic Search,
NB-5896,5896,2026-02-26 22:11:10,CUST-1188,tushar.thakur@icloud.com,paid,fulfilled,USD,152.97,,0.0,0,9.54,162.51,Shop Pay,Birmingham,England,GB,Organic Search,
NB-5757,5757,2026-02-26 22:58:11,CUST-1193,aisha_menon@outlook.com,paid,fulfilled,USD,141.33,WELCOME10,14.13,0,8.91,136.11,PayPal,Tokyo,Tokyo,JP,Instagram Ads,
NB-5729,5729,2026-02-26 23:32:23,CUST-1045,nitin_nakamura@gmail.com,paid,fulfilled,USD,176.16,,0.0,0,16.03,192.19,PayPal,Sydney,New South Wales,AU,Instagram Ads,
NB-5707,5707,2026-02-26 23:37:52,CUST-1134,brett.harris@gmail.com,paid,fulfilled,USD,78.97,LOYALTY5,3.95,0,4.83,79.85,Credit Card,Mumbai,Maharashtra,IN,Organic Search,
NB-5710,5710,2026-02-27 14:51:31,CUST-1178,thomas.smith@outlook.com,paid,fulfilled,USD,106.98,,0.0,0,10.35,117.33,Credit Card,Miami,Florida,US,Organic Search,
NB-5902,5902,2026-02-27 16:51:14,CUST-1091,chris.ghosh@outlook.com,paid,fulfilled,USD,165.63,,0.0,0,14.61,180.24,Credit Card,Leeds,England,GB,Referral,
NB-5682,5682,2026-02-27 17:04:17,CUST-1055,shane_berg@hotmail.com,paid,fulfilled,USD,119.94,,0.0,0,11.42,131.36,Credit Card,Phoenix,Arizona,US,Email Campaign,
NB-5754,5754,2026-02-27 18:42:33,CUST-1097,aman.pandey@hotmail.com,paid,fulfilled,USD,193.53,,0.0,0,11.64,205.17,Credit Card,Austin,Texas,US,Instagram Ads,
NB-5704,5704,2026-02-27 23:33:39,CUST-1145,morgan_lee@gmail.com,paid,fulfilled,USD,239.89,,0.0,0,19.36,259.25,Credit Card,Hyderabad,Telangana,IN,Organic Search,
